"PSComputerName","Name","IsDomainAccount","AdminByMemberOf"
"ASZWSR0010.global.schindler.com","admgoetscbr","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","tstadmgoetscbr","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","svcinfwhatsup","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","svcinfserverdb","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","admnaepflpe","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","admkipferer","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","admwuerscda","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","admrittwemi","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","admflecklbe","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","admzimmerc1","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","admniederto","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","admfrancif2","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","admreinerfr","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","admpfulgfa","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","svcinfwebusrmgr","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","admfriggeto","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","admroogmi","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","admhaubenan","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","admeggenbdo","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","admmuellet2","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","svcinfsysmgt","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","admhueslema","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","admpredigjo","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","svcshhmmdiscovery","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0010.global.schindler.com","admxinghans","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"ASZWSR0010.global.schindler.com","admshenkaim","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"ASZWSR0010.global.schindler.com","admzhanjam1","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"ASZWSR0010.global.schindler.com","admliupete9","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"ASZWSR0010.global.schindler.com","admiliutate","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"ASZWSR0010.global.schindler.com","admsuarezjo","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"ASZWSR0010.global.schindler.com","admfaesslro","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"ASZWSR0010.global.schindler.com","admgmuerst","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"ASZWSR0010.global.schindler.com","admrastbe","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"ASZWSR0010.global.schindler.com","svcshhsqlmaintenance","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"ASZWSR0010.global.schindler.com","admxinghans","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"ASZWSR0010.global.schindler.com","admshenkaim","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"ASZWSR0010.global.schindler.com","admzhanjam1","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"ASZWSR0010.global.schindler.com","admliupete9","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"ASZWSR0010.global.schindler.com","admiliutate","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"ASZWSR0010.global.schindler.com","admsuarezjo","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"ASZWSR0010.global.schindler.com","admfaesslro","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"ASZWSR0010.global.schindler.com","admgmuerst","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"ASZWSR0010.global.schindler.com","admrastbe","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"ASZWSR0010.global.schindler.com","admricklike","True","ASZ_RES_SY_ASZWSR0010_ADMIN"
"ASZWSR0010.global.schindler.com","admbaurme","True","ASZ_RES_SY_ASZWSR0010_ADMIN"
"ASZWSR0010.global.schindler.com","admamreinpi","True","ASZ_RES_SY_ASZWSR0010_ADMIN"
"ASZWSR0010.global.schindler.com","admbaurme","True","ASZWSR0010.global.schindler.com\Administrators"
"ASZWSR0011.global.schindler.com","Administrator","False","ASZWSR0011.global.schindler.com\Administrators"
"ASZWSR0011.global.schindler.com","SVCSYSMGT","False","ASZWSR0011.global.schindler.com\Administrators"
"ASZWSR0011.global.schindler.com","svcaszautodeskvault","True","ASZWSR0011.global.schindler.com\Administrators"
"ASZWSR0011.global.schindler.com","admrescue","True","Domain Admins"
"ASZWSR0011.global.schindler.com","svcshhtennesscanaa","True","Domain Admins"
"ASZWSR0011.global.schindler.com","svcshhquestq1imad","True","Domain Admins"
"ASZWSR0011.global.schindler.com","svcshhldmsagtdpl","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","svcshhwhatsup","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","svcshhmmdiscovery","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admwickiwe","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admriemeran","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admwelleshe","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admhuerlifl","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admvogelhe","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admchristma","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admkipferer","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admrittwemi","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admortize1","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admgraciam1","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admdediegbl","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admlabodilu","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admsomaloce","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admvallesju","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admmarquea8","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admgarciaf19","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admcorsipa","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admniffeler","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","retired122950_admwoichaal","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admspyragr","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","retired89414_admriebliha","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admtippmato","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admkoemueta","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","retired13927_admschmidri","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admbarmetmi","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admelmigema","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admgoetscbr","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admwuerscda","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","retired9770_admmangolpa","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admgraciam1","True","ASZ_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admjennymi","True","ASZ_RES_SY_SERVER_ADMIN"
"ASZWSR0011.global.schindler.com","admortize1","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admgashiko","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admheaumola","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admseignova","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admmasidlu","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admgraciam1","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admdediegbl","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admbarceljo","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admlabodilu","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","retired177153_admhaastrwa","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","svcinfwsusmgt","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admvallesju","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admmarquea8","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admgarciaf19","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admniffeler","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admspyragr","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","svcinfsitescope","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admmorenagi","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admtippmato","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admkoemueta","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","retired13927_admschmidri","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admbarmetmi","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admstewarga","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admelmigema","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admgehrigpa","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admgappmajo","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admkugelth","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admhuerlifl","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admchristma","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admgoetscbr","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","tstadmgoetscbr","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","svcinfwhatsup","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","svcinfserverdb","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admnaepflpe","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admkipferer","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admwuerscda","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admrittwemi","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admflecklbe","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admzimmerc1","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admniederto","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admfrancif2","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admreinerfr","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admpfulgfa","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","svcinfwebusrmgr","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admfriggeto","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admroogmi","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admhaubenan","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admeggenbdo","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admmuellet2","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","svcinfsysmgt","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admhueslema","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admpredigjo","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","svcshhmmdiscovery","True","INF_GR_INF_SERVER_MGT"
"ASZWSR0011.global.schindler.com","admxinghans","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"ASZWSR0011.global.schindler.com","admshenkaim","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"ASZWSR0011.global.schindler.com","admzhanjam1","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"ASZWSR0011.global.schindler.com","admliupete9","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"ASZWSR0011.global.schindler.com","admiliutate","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"ASZWSR0011.global.schindler.com","admsuarezjo","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"ASZWSR0011.global.schindler.com","admfaesslro","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"ASZWSR0011.global.schindler.com","admgmuerst","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"ASZWSR0011.global.schindler.com","admrastbe","True","SHH_RES_SY_SERVER_IIS-ADMIN"
"ASZWSR0011.global.schindler.com","svcshhsqlmaintenance","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"ASZWSR0011.global.schindler.com","admxinghans","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"ASZWSR0011.global.schindler.com","admshenkaim","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"ASZWSR0011.global.schindler.com","admzhanjam1","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"ASZWSR0011.global.schindler.com","admliupete9","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"ASZWSR0011.global.schindler.com","admiliutate","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"ASZWSR0011.global.schindler.com","admsuarezjo","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"ASZWSR0011.global.schindler.com","admfaesslro","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"ASZWSR0011.global.schindler.com","admgmuerst","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"ASZWSR0011.global.schindler.com","admrastbe","True","SHH_RES_SY_SERVER_SQL-ADMIN"
"ASZWSR0011.global.schindler.com","admwirthsi","True","ASZ_RES_SY_ASZWSR0011_ADMIN"
"ASZWSR0011.global.schindler.com","admrealeda","True","ASZ_RES_SY_ASZWSR0011_ADMIN"
"ASZWSR0011.global.schindler.com","admricklike","True","ASZ_RES_SY_ASZWSR0011_ADMIN"
"ASZWSR0011.global.schindler.com","admbaurme","True","ASZ_RES_SY_ASZWSR0011_ADMIN"
"ASZWSR0011.global.schindler.com","admmucciogi","True","ASZ_RES_SY_ASZWSR0011_ADMIN"
"ASZWSR0011.global.schindler.com","admamreinpi","True","ASZ_RES_SY_ASZWSR0011_ADMIN"
"ASZWSR0011.global.schindler.com","admchristma","True","ASZ_RES_SY_ASZWSR0011_ADMIN"
"ASZWSR0011.global.schindler.com","admnegroem","True","ASZ_RES_SY_ASZWSR0011_ADMIN"
"ASZWSR0011.global.schindler.com","admkipferer","True","ASZ_RES_SY_ASZWSR0011_ADMIN"
"ASZWSR0011.global.schindler.com","svcsdbsafecomsfcsvc","True","ASZ_RES_SY_ASZWSR0011_ADMIN"
"ASZWSR0011.global.schindler.com","admrengglad","True","ASZ_RES_SY_ASZWSR0011_ADMIN"
"ASZWSR0011.global.schindler.com","retired10064_admrichenmi","True","ASZ_RES_SY_ASZWSR0011_ADMIN"
"ASZWSR0011.global.schindler.com","admglanzmda","True","ASZ_RES_SY_ASZWSR0011_ADMIN"
"ASZWSR0011.global.schindler.com","admfelderro","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admschueral","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admbalmerch","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admineichs2","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admbergerr4","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admgeorguco","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admeicherva","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admeglim2","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admschmidti","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","retired185185_admbucherju","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admkuengst","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admbersinni","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admkochm5","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admandergjo","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admfeuerhfr","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admvonallcl","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admhuwilepa","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","eglim2","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","eicherva","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","schmidti","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","retired181739_bucherju","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","felderro","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","schueral","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","kuengst","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","andergjo","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","georguco","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","bersinni","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","kochm5","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","huwilepa","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","balmerch","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","vonallcl","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","feuerhfr","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","ineichs2","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","bergerr4","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admstadelke","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","retired185326_admlauensbe","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admsorrengi","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admschumad1","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admwagnert2","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","retired136969_admeicherva","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admramicad","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admmucciogi","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admbueelema","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","retired9502_admandergja","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admgehrigpa","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admgappmajo","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admfreulema","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admkugelth","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admgoetscbr","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admrastma","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admnegroem","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admeckertma","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admreinerfr","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admrengglad","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admhaubenan","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admeggenbdo","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admglanzmda","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admbuehlere","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admmuellet2","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0011.global.schindler.com","admruettide","True","SHH_RES_SY_SERVER_EBI-HELPDESK-ADMIN"
"ASZWSR0012.global.schindler.com","Administrator","False","ASZWSR0012.global.schindler.com\Administrators"
"ASZWSR0012.global.schindler.com","SVCSYSMGT","False","ASZWSR0012.global.schindler.com\Administrators"
"ASZWSR0012.global.schindler.com","admrescue","True","Domain Admins"
"ASZWSR0012.global.schindler.com","svcshhtennesscanaa","True","Domain Admins"
"ASZWSR0012.global.schindler.com","svcshhquestq1imad","True","Domain Admins"
"ASZWSR0012.global.schindler.com","svcshhldmsagtdpl","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","svcshhwhatsup","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","svcshhmmdiscovery","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admwickiwe","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admriemeran","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admwelleshe","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admhuerlifl","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admvogelhe","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admchristma","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admkipferer","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admrittwemi","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admortize1","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admgraciam1","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admdediegbl","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admlabodilu","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admsomaloce","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admvallesju","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admmarquea8","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admgarciaf19","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admcorsipa","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admniffeler","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","retired122950_admwoichaal","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admspyragr","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","retired89414_admriebliha","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admtippmato","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admkoemueta","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","retired13927_admschmidri","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admbarmetmi","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admelmigema","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admgoetscbr","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admwuerscda","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","retired9770_admmangolpa","True","SHH_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admgraciam1","True","ASZ_RES_SY_SERVER_ADMIN"
"ASZWSR0012.global.schindler.com","admjennymi","True","ASZ_RES_SY_SERVER_ADMIN"
